DR_ID|DR_LoadTime|DR_Start|DR_End|DR_Current|TradeName|IsSand|SandMeshSize|SandQuality|IsResinCoated|IsArtificial
18528|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"x-cide 105 industrial biocide"|||||
18529|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"x-cide 150, 55 gl drum"|||||
18530|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xanthan gum"|||||
18531|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xbori"|||||
18532|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xc150"|||||
18533|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xe183k"|||||
18534|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xe286"|||||
18535|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xl-11m"|||||
18536|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xl-300b"|||||
18537|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xl-8"|||||
18538|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xla-95"|||||
18539|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xlb-88"|||||
18540|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xlb312-delayed crosslinker"|||||
18541|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xlbht-3s"|||||
18542|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xld-5"|||||
18543|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xlsta-1"|||||
18544|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xlw u2"|||||
18545|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xlw-30ag, drum"|||||
18546|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xlw-32, tote"|||||
18547|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xlw-60, 330 gl tote"|||||
18548|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"xrt ceramax e, 20/40"|"Y"|20/40| ||
18549|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf100flexd"|||||
18550|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf100lgd"|||||
18551|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf120flex"|||||
18552|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf125"|||||
18553|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf125flex,slickwater,wf110"|||||
18554|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf125flexd,yf130flexd"|||||
18555|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf125flexd:wf105, wf125:yf125flexd:wf105"|||||
18556|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf128flexd, yf125flexd, wf110, wf120"|||||
18557|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf135flexd"|||||
18558|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"yf140flexd"|||||
18559|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"zerowash tracer (dipropylene glycol methyl ether)"|||||
18560|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand, tempered, h 30/50"|"Y"|30/50| ||
18561|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand,brown,20/40"|"Y"|20/40| Brown||
18562|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand- premium white - 20/40"|"Y"|20/40|Premium White||
18563|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-brady"|"Y"|| Brady||
18564|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-common white - 100 mesh, 3307 lb bag, sand-premium white-30/50, bulk, sand-premium white-40/70, bulk, vicon nf breaker, wg-36 gelling agent"|||||
18565|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-common white-100 mesh, ssa-2, bulk (100003676), sand-crc-30/50, bulk, sand-premium white-30/50, bulk, sand-premium white-40/70, bulk, scalechek(r) scp-2 scale inhibitor, sp breaker, wg-36 gelling agent"|||||
18566|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-crc premium-20/40, bulk, sand-premium white-20/40, bulk, sp breaker, vicon nf breaker, wg-36 gelling agent"|||||
18567|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-crc premium-30/50, bulk, sand-premium white-30/50, bulk, scalechek(r) lp-65 scale inhibitor, sp breaker, wg-36 gelling agent"|||||
18568|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-crc premium-40/70, bulk, sp breaker, vicon nf breaker, wg-36 gelling agent"|||||
18569|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-crc-20/40, bulk, sand-premium white-20/40, bulk, sp breaker, vicon nf breaker, wg-36 gelling agent"|||||
18570|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-prc premium-30/50, bulk (101357932)"|"Y"|30/50|Premium |Y|
18571|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-premium brown-20/40, bulk"|"Y"|20/40|Premium Brown||
18572|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-premium white res-30/50, sand-premium white-30/50, sand-premium white-40/70, sp breaker, vicon nf breaker, wg-36 gelling agent"|||||
18573|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-premium white-30/50, bulk, sand-premium white-40/70, bulk"|||||
18574|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-premium white-40/70, bulk, scalechek(r) scp-2 scale inhibitor, superset w, wg-36 gelling agent"|||||
18575|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sand-premium white-40/70, bulk, wg-39"|"Y"|40/70|Premium White||
18576|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sandwedge nt"|"Y"|| ||
18577|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sandwedge-os"|"Y"|| ||
18578|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"santrol resin coated sand"|"Y"|| |Y|
18579|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sas-2"|||||
18580|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sc-30/icsi 4376"|||||
18581|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scale 2720"|||||
18582|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scale guard"|||||
18583|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scale inhibitor mc-mx-588-2"|||||
18584|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scaleblok 10 - third party"|||||
18585|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scalecheck lp-65 mc scale inhibitor"|||||
18586|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scalechek lp-55 scale inhibitor, sp breaker"|||||
18587|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scalechek lp-65mc scale inhibitor"|||||
18588|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scalechek(r) scp-2 scale inhibitor, sp breaker, wg-36 gelling agent"|||||
18589|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scaleguard, shaleguard, smart flow"|||||
18590|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scalesorb 7, 50 lb bag"|||||
18591|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scalesord 12"|||||
18592|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scaletrol 5277"|||||
18593|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scaletrol 7209"|||||
18594|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sci-58"|||||
18595|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scsfr-3030"|||||
18596|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scw-4277"|||||
18597|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scw5279"|||||
18598|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sf 770"|||||
18599|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sfr-451"|||||
18600|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sga-ht m gelling agent"|||||
18601|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"shaleguard 300l"|||||
18602|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"si-1"|||||
18603|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"si-14w"|||||
18604|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"si-215"|||||
18605|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"si-680"|||||
18606|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"si-900l"|||||
18607|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"silica"|"Y"|| ||
18608|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sinterball lock bauxite 20/40"||20/40| ||Y
18609|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sinterlite bauxite 20/40 (3.3 sg)"||20/40| ||Y
18610|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sl 1014/1072"|"Y"|14/10| ||
18611|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slc sand 30/50"|"Y"|30/50| ||
18612|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slick water:hcl 15%"|||||
18613|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater,  15% hcl acid, mud acid, yf125 flexd"|||||
18614|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, 15% hcl, wf120, yf120 flexd"|||||
18615|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, hcl 15%, 6:1.5 hcl:hf (3rd party supplied), dga300, sapphire lf20, sapphire lf25"|||||
18616|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, hcl 15%, wf120, yf120flex"|||||
18617|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, hcl 15, dga315, wf125"|||||
18618|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, hcl 7.5, wf120, yf120flexd"|||||
18619|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, w f"|||||
18620|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, wf115, yf120flexd, 15% hcl"|||||
18621|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, wf125, yf125flexd"|||||
18622|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, yf100 flexd"|||||
18623|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater, yf125flexd, wf110"|||||
18624|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater/15% hcl"|||||
18625|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slickwater:produced water sw"|||||
18626|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"smart flow sp3"|||||
18627|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sodium bromate"|||||
18628|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sodium chlorite 2%"|||||
18629|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sodium hydroxide 30%"|||||
18630|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"solvent"|||||
18631|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"soz:yf135-flex:wf135"|||||
18632|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sp breaker, vicon nf breaker"|||||
18633|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sp-907"|||||
18634|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spectracem tracer1300"|||||
18635|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spectracem tracer2500"|||||
18636|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spectracem tracer 2100"|||||
18637|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spectrachem cft-1400"|||||
18638|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spectrachem tracer 1400"|||||
18639|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spectrachem tracer 2500"|||||
18640|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spectrum propant tracer"|||||
18641|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ssa-2 100 mesh"|||||
18642|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ssp 30/50"|"Y"|30/50| ||
18643|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stim 802act"|||||
18644|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stim1585cs"|||||
18645|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stimmax c"|||||
18646|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stimoil fba-m (surfactant)"|||||
18647|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sugar"|||||
18648|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"super dc"|||||
18649|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"super lc, 20/40"|"Y"|20/40| ||
18650|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"super lc, white sand"|"Y"|| White||
18651|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"super max ii non-msds"|||||
18652|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"super stim-oil"|||||
18653|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"superset activator"|||||
18654|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"superset-u, tote"|||||
18655|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"surf 6191"|||||
18656|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"surf6191"|||||
18657|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"surfatron dg-94"|||||
18658|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"t-1441n7"|||||
18659|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"t-475"|||||
18660|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"t-act3"|||||
18661|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tba(tm)- 110"|||||
18662|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tbk-54"|||||
18663|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tcs-303"|||||
18664|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tda-78"|||||
18665|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tempered hs 20/40  (2.45 sg)"|"Y"|20/40| ||
18666|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tempered lc 30/50 (2.50 s.g.)"|"Y"|30/50| ||
18667|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"terra c"|||||
18668|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"terraprop plus, 20/40 mesh (bulk)"|"Y"|20/40| ||
18669|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tes-651"|||||
18670|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"texas gold proppant"|||||
18671|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"th-767"|||||
18672|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"thermalube"|||||
18673|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tlc w3- rock salt"|||||
18674|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tolcide ps20a"|||||
18675|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tpc-f-031"|||||
18676|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tracerco-160c taggant"||||Y|
18677|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"trican dazomat-24"|||||
18678|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tscs 18.75"|||||
18679|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tx specific 16/30 mesh sand"|"Y"|16/30| ||
18680|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"u042"|||||
18681|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"unigel cmhpg guar product"|||||
18682|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"unislik st"|||||
18683|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"us silica sand"|"Y"|| ||
18684|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"valubond, 40/70"|"Y"|40/70| ||
18685|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"versaprop 18/40"||18/40| ||Y
18686|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"versene 100 chelating agent liquid"|||||
18687|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"vigorox"|||||
18688|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"w-81"|||||
18689|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wai-251lc, wbk-132l, wbk-134, wcs-631lc, wfr-61la, wga-15l, wic-641l, wpb-584l, wxl-105l"|||||
18690|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wai-251lc, wbk-134, wfr-65la, wga-15l, wic-641l, wxl-106l"|||||
18691|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wal-251lc"|||||
18692|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"water (gal)"|||||
18693|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"water gelling agent j580"|||||
18694|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"water:hcl 15:mud acid 12:3:yf130-flex:tmac"|||||
18695|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"waw3003 wetting agent"|||||
18696|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wbk-133, breaker"|||||
18697|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wbo-8 (oxidizer breaker) - (gp)"|||||
18698|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wf, slickwater , yf-flex"|||||
18699|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wf106,yf128flexd,yf126flexd,yf124,yf122,wf128"|||||
18700|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wf110, wf135, yf135flexd, wf130, wf130flexd"|||||
18701|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wf115, hcl 15, yf135flexd"|||||
18702|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wf120/yf100flexd/slickwater"|||||
18703|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wf125, yf125flex, yf125flex resin"||||Y|
18704|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wf125st"|||||
18705|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wfl-191, 100 mesh"|||||
18706|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wfr-2 (tfr-41)"|||||
18707|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wfr-55la, wfr-61la, wga-15l, wpb-584l, wsi-685l"|||||
18708|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wfr-61l"|||||
18709|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wfra-2100"|||||
