DR_ID|DR_LoadTime|DR_Start|DR_End|DR_Current|CasNumber|IngredientName|MatchingStrategy|PercentofConfidence|DisclosureStatus|IsSand|SandMeshSize|SandQuality|IsResinCoated|IsArtificial
13687|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|61789397|"1-Propanaminium, 3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-coco acyl derivs., chlorides, sodium salts"|"By CAS Number"|95|Disclosed|||||
13688|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|63428911|"Formaldehyde, polymer with 4-(1,1-dimethylpropyl)phenol, 2-methyloxirane and oxirane"|"By CAS Number"|95|Disclosed|||||
13689|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|63815656|"Benzothiazolium, 6-methoxy-2,5-dimethyl-3-(4-sulfobutyl)-, inner salt"|"By CAS Number"|95|Disclosed|||||
13690|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9002895|"Ethenol, homopolymer"|"By CAS Number"|95|Disclosed|||||
13691|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|14025151|"Cuprate(2-), [[N,N'-1,2-ethanediylbis[N-[(carboxy-.kappa.O)methyl]glycinato-.kappa.N,.kappa.O]](4-)]-, sodium (1:2), (OC-6-21)-"|"By CAS Number"|95|Disclosed|||||
13692|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68425536|"Amines, tall-oil alkyl, dimers"|"By CAS Number"|95|Disclosed|||||
13693|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|75092|"Methane, dichloro-"|"By CAS Number"|95|Disclosed|||||
13694|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|28178429|"Benzene, 2-isocyanato-1,3-bis(1-methylethyl)-"|"By CAS Number"|95|Disclosed|||||
13695|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|70851079|"Amides, coco, N-[3-(dimethylamino)propyl], alkylation products with chloroacetic acid, sodium salts"|"By CAS Number"|95|Disclosed|||||
13696|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7758987|"Sulfuric acid copper(2+) salt (1:1)"|"By CAS Number"|95|Disclosed|||||
13697|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|919302|"1-Propanamine, 3-(triethoxysilyl)-"|"By CAS Number"|95|Disclosed|||||
13698|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|25068386|"Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane"|"By CAS Number"|95|Disclosed|||||
13699|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9005656|"Sorbitan, mono-(9Z)-9-octadecenoate, poly(oxy-1,2-ethanediyl) derivs."|"By CAS Number"|95|Disclosed|||||
13700|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68412544|"Poly(oxy-1,2-ethanediyl), .alpha.-(nonylphenyl)-.omega.-hydroxy-, branched"|"By CAS Number"|95|Disclosed|||||
13701|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|89656|"D-erythro-Hex-2-enonic acid, .gamma.-lactone"|"By CAS Number"|95|Disclosed|||||
13702|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|98839|"Benzene, (1-methylethenyl)-"|"By CAS Number"|95|Disclosed|||||
13703|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|42504461|"Benzenesulfonic acid, dodecyl-, compd. with 1-amino-2-propanol (1:1)"|"By CAS Number"|95|Disclosed|||||
13704|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|57029466|"Isocyanic acid, polymethylenepolyphenylene ester, polymer with .alpha.,.alpha.',.alpha.''-1,2,3-propanetriyltris[.omega.-hydroxypoly[oxy(methyl-1,2-ethanediyl)]]"|"By CAS Number"|95|Disclosed|||||
13705|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|108190|"Imidodicarbonic diamide"|"By CAS Number"|95|Disclosed|||||
13706|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1762954|"Thiocyanic acid, ammonium salt (1:1)"|"By CAS Number"|95|Disclosed|||||
13707|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|51200874|"Oxazolidine, 4,4-dimethyl-"|"By CAS Number"|95|Disclosed|||||
13708|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|60242|"Ethanol, 2-mercapto-"|"By CAS Number"|95|Disclosed|||||
13709|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68171299|"Ethanol, 2,2',2''-nitrilotris-, 1,1',1''-tris(dihydrogen phosphate), sodium salt (1:?)"|"By CAS Number"|95|Disclosed|||||
13710|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68478955|"Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-(iminodi-2,1-ethanediyl)bis[.omega.-hydroxy-, N-[3-(branched decyloxy)propyl] derivs."|"By CAS Number"|95|Disclosed|||||
13711|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9014011|"Subtilisin"|"By CAS Number"|95|Disclosed|||||
13712|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|19019433|"Glycine, N-(carboxymethyl)-N-[2-[(carboxymethyl)amino]ethyl]-, sodium salt (1:3)"|"By CAS Number"|95|Disclosed|||||
13713|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7758169|"Diphosphoric acid, sodium salt (1:2)"|"By CAS Number"|95|Disclosed|||||
13714|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|10025919|"Stibine, trichloro-"|"By CAS Number"|95|Disclosed|||||
13715|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7446700|"Aluminum chloride (AlCl3)"|"By CAS Number"|95|Disclosed|||||
13716|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7681825|"Sodium iodide (NaI)"|"By CAS Number"|95|Disclosed|||||
13717|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|25085192|"2-Propenoic acid, polymer with ethenylbenzene and 2-ethylhexyl 2-propenoate"|"By CAS Number"|95|Disclosed|||||
13718|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|29868051|"Ethanol, 2-amino-, phosphate (1:?)"|"By CAS Number"|95|Disclosed|||||
13719|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68607078|"Alkenes, C24-25 .alpha.-, polymers with maleic anhydride, docosyl esters"|"By CAS Number"|95|Disclosed|||||
13720|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68607192|"Pyridine, alkyl derivs., hydrochlorides"|"By CAS Number"|95|Disclosed|||||
13721|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|88040|"Phenol, 4-chloro-3,5-dimethyl-"|"By CAS Number"|95|Disclosed|||||
13722|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|98862|"Ethanone, 1-phenyl-"|"By CAS Number"|95|Disclosed|||||
13723|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7778770|"Phosphoric acid, potassium salt (1:1)"|"By CAS Number"|95|Disclosed|||||
13724|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004675|"Cellulose, methyl ether"|"By CAS Number"|95|Disclosed|||||
13725|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|120401|"Dodecanamide, N,N-bis(2-hydroxyethyl)-"|"By CAS Number"|95|Disclosed|||||
13726|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1305620|"Calcium hydroxide (Ca(OH)2)"|"By CAS Number"|95|Disclosed|||||
13727|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|144558|"Carbonic acid sodium salt (1:1)"|"By CAS Number"|95|Disclosed|||||
13728|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|10222012|"Acetamide, 2,2-dibromo-2-cyano-"|"By CAS Number"|95|Disclosed|||||
13729|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|26099092|"2-Butenedioic acid (2Z)-, homopolymer"|"By CAS Number"|95|Disclosed|||||
13730|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68477316|"Distillates (petroleum), catalytic reformer fractionator residue, low-boiling"|"By CAS Number"|95|Disclosed|||||
13731|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9005678|"Sorbitan, monooctadecanoate, poly(oxy-1,2-ethanediyl) derivs."|"By CAS Number"|95|Disclosed|||||
13732|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|104780827|"Poly(oxy-1,2-ethanediyl), .alpha.-hexyl-.omega.-hydroxy-, branched and linear"|"By CAS Number"|95|Disclosed|||||
13733|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|25133975|"2-Propenoic acid, 2-methyl-, polymer with ethyl 2-propenoate and methyl 2-methyl-2-propenoate"|"By CAS Number"|95|Disclosed|||||
13734|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8031183|"Fuller's earth"|"By CAS Number"|95|Disclosed|||||
13735|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|71264329|"Glycine, N,N-bis(carboxymethyl)-, ammonium salt (1:2)"|"By CAS Number"|95|Disclosed|||||
13736|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|117817|"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester"|"By CAS Number"|95|Disclosed|||||
13737|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68425752|"Ethanol, 2-amino-, polymer with .alpha.-tridecyl-.omega.-hydroxypoly(oxy-1,2-ethanediyl) phosphate"|"By CAS Number"|95|Disclosed|||||
13738|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68989004|"Quaternary ammonium compounds, benzyl-C10-16-alkyldimethyl, chlorides"|"By CAS Number"|95|Disclosed|||||
13739|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004620|"Cellulose, 2-hydroxyethyl ether"|"By CAS Number"|95|Disclosed|||||
13740|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1300727|"Benzenesulfonic acid, dimethyl-, sodium salt (1:1)"|"By CAS Number"|95|Disclosed|||||
13741|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1067125|"Methanol, 1,1',1''-phosphinylidynetris-"|"By CAS Number"|95|Disclosed|||||
13742|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1343880|"Silicic acid, magnesium salt"|"By CAS Number"|95|Disclosed|||||
13743|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|3567666|"2,7-Naphthalenedisulfonic acid, 5-amino-4-hydroxy-3-(2-phenyldiazenyl)-, sodium salt (1:2)"|"By CAS Number"|95|Disclosed|||||
13744|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|64742536|"Distillates (petroleum), hydrotreated light naphthenic"|"By CAS Number"|95|Disclosed|||||
13745|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7646937|"Sulfuric acid, potassium salt (1:1)"|"By CAS Number"|95|Disclosed|||||
13746|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|82469792|"1,2,3-Propanetricarboxylic acid, 2-(1-oxobutoxy)-, 1,2,3-trihexyl ester"|"By CAS Number"|95|Disclosed|||||
13747|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004540|"Dextran"|"By CAS Number"|95|Disclosed|||||
13748|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|32612489|"Poly(oxy-1,2-ethanediyl), .alpha.-sulfo-.omega.-(dodecyloxy)-, ammonium salt (1:1)"|"By CAS Number"|95|Disclosed|||||
13749|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9016459|"Poly(oxy-1,2-ethanediyl), .alpha.-(nonylphenyl)-.omega.-hydroxy-"|"By CAS Number"|95|Disclosed|||||
13750|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|26635938|"Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-[[(9Z)-9-octadecen-1-ylimino]di-2,1-ethanediyl]bis[.omega.-hydroxy-"|"By CAS Number"|95|Disclosed|||||
13751|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|35657773|"Phosphonic acid, P,P',P'',P'''-[[(phosphonomethyl)imino]bis[6,1-hexanediylnitrilobis(methylene)]]tetrakis-, sodium salt (1:?)"|"By CAS Number"|95|Disclosed|||||
13752|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|526954|"D-Gluconic acid"|"By CAS Number"|95|Disclosed|||||
13753|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|115071|"1-Propene"|"By CAS Number"|95|Disclosed|||||
13754|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9005645|"Sorbitan, monododecanoate, poly(oxy-1,2-ethanediyl) derivs."|"By CAS Number"|95|Disclosed|||||
13755|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|6055523|"1,6-Hexanediamine, hydrochloride (1:2)"|"By CAS Number"|95|Disclosed|||||
13756|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|70559250|"Poly(oxy-1,2-ethanediyl), .alpha.-[2,4,6-tris(1-phenylethyl)phenyl]-.omega.-hydroxy-"|"By CAS Number"|95|Disclosed|||||
13757|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|61723839|"Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-, ether with D-glucitol (2:1), tetra-(9Z)-9-octadecenoate"|"By CAS Number"|95|Disclosed|||||
13758|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127036242|"Poly(oxy-1,2-ethanediyl), .alpha.-undecyl-.omega.-hydroxy-, branched and linear"|"By CAS Number"|95|Disclosed|||||
13759|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127082|"Acetic acid, potassium salt (1:1)"|"By CAS Number"|95|Disclosed|||||
13760|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|27176870|"Benzenesulfonic acid, dodecyl-"|"By CAS Number"|95|Disclosed|||||
13761|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7775271|"Peroxydisulfuric acid ([(HO)S(O)2]2O2), sodium salt (1:2)"|"By CAS Number"|95|Disclosed|||||
13762|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68609687|"1-Hexanol, 2-ethyl-, manuf. of, by-products from, distn. residues"|"By CAS Number"|95|Disclosed|||||
13763|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1313593|"Sodium oxide (Na2O)"|"By CAS Number"|95|Disclosed|||||
13764|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|139899|"Glycine, N-[2-[bis(carboxymethyl)amino]ethyl]-N-(2-hydroxyethyl)-, sodium salt (1:3)"|"By CAS Number"|95|Disclosed|||||
13765|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|12060081|"Scandium oxide (Sc2O3)"|"By CAS Number"|95|Disclosed|||||
13766|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|2783940|"2-Naphthalenesulfonic acid, 6-hydroxy-5-[2-(4-sulfophenyl)diazenyl]-, sodium salt (1:2)"|"By CAS Number"|95|Disclosed|||||
13767|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|78706|"1,6-Octadien-3-ol, 3,7-dimethyl-"|"By CAS Number"|95|Disclosed|||||
13768|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|112538|"1-Dodecanol"|"By CAS Number"|95|Disclosed|||||
13769|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|71011251|"Quaternary ammonium compounds, benzyl(hydrogenated tallow alkyl)dimethyl, bis(hydrogenated tallow alkyl)dimethylammonium salt with bentonite"|"By CAS Number"|95|Disclosed|||||
13770|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|28348530|"Benzenesulfonic acid, (1-methylethyl)-, sodium salt (1:1)"|"By CAS Number"|95|Disclosed|||||
13771|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7440097|"Potassium"|"By CAS Number"|95|Disclosed|||||
13772|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7727540|"Peroxydisulfuric acid ([(HO)S(O)2]2O2), ammonium salt (1:2)"|"By CAS Number"|95|Disclosed|||||
13773|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|26027383|"Poly(oxy-1,2-ethanediyl), .alpha.-(4-nonylphenyl)-.omega.-hydroxy-"|"By CAS Number"|95|Disclosed|||||
13774|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|97643|"Propanoic acid, 2-hydroxy-, ethyl ester"|"By CAS Number"|95|Disclosed|||||
13775|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|150765|"Phenol, 4-methoxy-"|"By CAS Number"|95|Disclosed|||||
13776|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|70851080|"Amides, coco, N-[3-(dimethylamino)propyl], alkylation products with sodium 3-chloro-2-hydroxypropanesulfonate"|"By CAS Number"|95|Disclosed|||||
13777|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|60676860|"Silica, vitreous"|"By CAS Number"|95|Disclosed|Y||||
13778|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8002139|"Rape oil"|"By CAS Number"|95|Disclosed|||||
13779|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|872504|"2-Pyrrolidinone, 1-methyl-"|"By CAS Number"|95|Disclosed|||||
13780|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7646857|"Zinc chloride (ZnCl2)"|"By CAS Number"|95|Disclosed|||||
13781|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8032324|"Ligroine"|"By CAS Number"|95|Disclosed|||||
13782|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68155395|"Amines, C14-18 and C16-18-unsatd. alkyl, ethoxylated"|"By CAS Number"|95|Disclosed|||||
13783|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|25322683|"Poly(oxy-1,2-ethanediyl), .alpha.-hydro-.omega.-hydroxy-"|"By CAS Number"|95|Disclosed|||||
13784|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|3844459|"Benzenemethanaminium, N-ethyl-N-[4-[[4-[ethyl[(3-sulfophenyl)methyl]amino]phenyl](2-sulfophenyl)methylene]-2,5-cyclohexadien-1-ylidene]-3-sulfo-, inner salt, sodium salt (1:2)"|"By CAS Number"|95|Disclosed|||||
13785|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|55566308|"Phosphonium, tetrakis(hydroxymethyl)-, sulfate (2:1)"|"By CAS Number"|95|Disclosed|||||
13786|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|56939|"Benzenemethanaminium, N,N,N-trimethyl-, chloride (1:1)"|"By CAS Number"|95|Disclosed|||||
13787|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|26316405|"1,2-Ethanediamine, polymer with 2-methyloxirane and oxirane"|"By CAS Number"|95|Disclosed|||||
13788|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9000708|"Gelatins"|"By CAS Number"|95|Disclosed|||||
13789|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|557040|"Octadecanoic acid, magnesium salt (2:1)"|"By CAS Number"|95|Disclosed|||||
13790|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|73070481|"Phosphoric acid, 2-ethylhexyl ester, compd. with 2,2'-iminobis[ethanol]"|"By CAS Number"|95|Disclosed|||||
13791|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|18016198|"2-Butenedioic acid (2Z)-, sodium salt (1:?)"|"By CAS Number"|95|Disclosed|||||
13792|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|64742489|"Naphtha (petroleum), hydrotreated heavy"|"By CAS Number"|95|Disclosed|||||
13793|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|584087|"Carbonic acid, potassium salt (1:2)"|"By CAS Number"|95|Disclosed|||||
13794|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68111|"Acetic acid, 2-mercapto-"|"By CAS Number"|95|Disclosed|||||
13795|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9002851|"Ethene, 1,1-dichloro-, homopolymer"|"By CAS Number"|95|Disclosed|||||
13796|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|2605790|"1-Decanamine, N,N-dimethyl-, N-oxide"|"By CAS Number"|95|Disclosed|||||
13797|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68920956|"Amines, polyethylenepoly-, ethoxylated, phosphonomethylated, compds. with alkylpyridine derivs."|"By CAS Number"|95|Disclosed|||||
13798|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|61791637|"Amines, N-coco alkyltrimethylenedi-"|"By CAS Number"|95|Disclosed|||||
13799|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7758896|"Copper chloride (CuCl)"|"By CAS Number"|95|Disclosed|||||
13800|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9014851|"Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-[1,4-dimethyl-1,4-bis(2-methylpropyl)-2-butyne-1,4-diyl]bis[.omega.-hydroxy-"|"By CAS Number"|95|Disclosed|||||
13801|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1314609|"Antimony oxide (Sb2O5)"|"By CAS Number"|95|Disclosed|||||
13802|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|533744|"2H-1,3,5-Thiadiazine-2-thione, tetrahydro-3,5-dimethyl-"|"By CAS Number"|95|Disclosed|||||
13803|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|112345|"Ethanol, 2-(2-butoxyethoxy)-"|"By CAS Number"|95|Disclosed|||||
13804|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|445411734|"Gas oils (petroleum), vacuum, hydrocracked, hydroisomerized, hydrogenated, C10-25, branched and cyclic"|"By CAS Number"|95|Disclosed|||||
13805|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|104767|"1-Hexanol, 2-ethyl-"|"By CAS Number"|95|Disclosed|||||
13806|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|10476854|"Strontium chloride (SrCl2)"|"By CAS Number"|95|Disclosed|||||
13807|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1119400|"Pentanedioic acid, 1,5-dimethyl ester"|"By CAS Number"|95|Disclosed|||||
