DR_ID|DR_LoadTime|DR_Start|DR_End|DR_Current|SupplierName|SupplierCategory
619|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nashville chemical"|
620|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nason services"|"NULL"
621|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"national petrochem"|"NULL"
622|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nbr sand"|
623|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nch"|
624|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nearburg producing"|
625|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"neobar"|
626|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"neptune  service company"|"NULL"
627|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"new dominion"|
628|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"newark"|"NULL"
629|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"newfield exploration"|"Oil Company"
630|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nexeo solutions"|
631|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ngo development"|
632|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"niacet"|
633|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"noble energy"|"Oil Company"
634|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"none"|
635|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"north american chemical services"|
636|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"north texas oil and gas"|"Oil Company"
637|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"northeast natural energy llc"|
638|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nova mud"|
639|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nwt"|
640|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nynas"|
641|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"oak valley operating"|
642|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"oasis petroleum"|"Oil Company"
643|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"oasis well service"|"Pressure Pumping"
644|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"o'benco"|
645|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"occidental chemical corp."|"Chemical Company"
646|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"occidental petroleum"|"Oil Company"
647|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ofs"|
648|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"oglebay norton industrial sands"|
649|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"oil estates industry"|
650|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"oilfield solutions inc."|
651|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"oiperator"|
652|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"okc gas"|
653|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"okland oil"|
654|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"omega treating chemicals"|
655|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"one aqua source"|
656|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"one cor"|"NULL"
657|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"on-site well"|
658|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"operating company co"|"NULL"
659|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"operatro"|
660|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"opertor"|
661|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"optiblend"|"Chemical Company"
662|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"optimum performance"|
663|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"opus operating"|
664|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"orco"|
665|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"orion"|
666|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"orr energy llc"|
667|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"osage exploration and development"|"Oil Company"
668|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"other chemicals"|
669|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ottawa 20-40-12-20"|
670|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"oxane materials"|"Proppant"
671|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"p.o.+g."|
672|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"p3"|
673|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pablo energy"|
674|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pace international"|"NULL"
675|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"paladin petroleum llc"|
676|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pantera energy company"|"Oil Company"
677|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"parker trust 20-22"|
678|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"parsley"|"NULL"
679|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"patriot proppants"|
680|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"patriot resources, inc."|
681|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"paul gillham"|
682|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"payne exploration company"|
683|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"payne exploration-oklahoma city"|
684|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"payrock energy-ok city"|
685|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"payzone"|
686|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pcc"|
687|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pdc energy"|
688|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"peak energy"|
689|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pecos operating"|
690|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"penn transport llc"|
691|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"penn virginia oil & gas"|"Oil Company"
692|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pennenergy resources"|"Oil Company"
693|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"penreco"|
694|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pep llc"|
695|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"peregrine petroleum"|
696|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"performance chemcial company"|"NULL"
697|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"performance technologies"|"Pressure Pumping"
698|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pertoplex acidizing"|
699|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"petro harvester"|
700|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"petro hunt"|"Oil Company"
701|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"petroglyph operating-roosevelt"|
702|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"petroleum resources management co"|
703|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"petroplex energy"|"Oil Company"
704|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"petroquest energy llc"|
705|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pfp technology, llc"|"Chemical Company"
706|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pge"|
707|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"phoenix chemical technologies"|
708|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pioneer natural resources"|"Oil Company"
709|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pip technology"|
710|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pitss energy"|"NULL"
711|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plantation petroleum"|"Oil Company"
712|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"platinum energy services"|"OilField Services"
713|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plt"|
714|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plymouth resources"|"NULL"
715|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pmi"|
716|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pmo"|
717|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pnr"|
718|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"po and g"|"NULL"
719|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"polyfrac plus"|"Chemical Company"
720|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pond water"|
721|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ppg industries"|
722|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pps"|
723|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pqs"|
724|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"praxair/linde"|
725|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"precision additives"|"Chemical Company"
726|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"preferred pipeline"|
727|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"preferred quality chemicals"|"Chemical Company"
728|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"preferred sands, llc"|"Proppant"
729|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"premier pressure pumping"|
730|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"premier silica, llc"|"Proppant"
731|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pride energy company"|"NULL"
732|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"primary natural resources"|
733|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"prime energy"|
734|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"prime operating"|"NULL"
735|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pro petro services"|"OilField Services"
736|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pro technics"|"NULL"
737|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"producers service corporation"|"Pressure Pumping"
738|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"products for people"|
739|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"proflow"|"NULL"
740|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pro-frac"|
741|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pro-frac heating and trucking"|
742|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"progressive"|
743|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"proppant specialists, llc"|"Proppant"
744|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"propzone"|
745|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pro-stim services"|"Proppant"
746|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"protege energy iii llc"|
747|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"protreat"|
748|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"provided by customer"|
749|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pruitt operating co. llc"|
750|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"psi"|
751|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ptl"|
752|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pumdco"|
753|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pumpco"|"Pressure Pumping"
754|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pumping, inc."|
755|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pureline treatment systems"|"NULL"
756|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pvs chemical"|
757|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pvs energy group"|"NULL"
758|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"pxp"|
759|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"python"|
760|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"quantum resources"|"Oil Company"
761|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"quartz mountain"|
762|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"quasar"|
763|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"quest chemical"|"Chemical Company"
764|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"quick pump"|
765|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"quicksilver resources"|"Oil Company"
766|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"r lacy"|
767|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"raider"|
768|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rain for rent"|
769|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rainbow ceramics"|"Proppant"
770|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"range resources"|"Oil Company"
771|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rapid energy"|
772|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"raptor petroleum operating"|
773|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ray richey management co., inc."|
774|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rdb/rmp"|
775|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rdi fluid services"|
776|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"re-agent"|
777|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"reagent chemical & research"|"Chemical Company"
778|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"red fork (usa) investments"|"NULL"
779|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"red river supply"|"NULL"
780|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"redbud exploration"|
781|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"redland resources"|
782|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"reed"|
783|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"reeder energy"|
784|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"reef services"|"NULL"
785|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"refinery specialties, inc."|
786|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"regent"|
787|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"reliant gases"|
788|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"renegade oil & gas company"|"Oil Company"
789|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"republic energy"|
790|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"resaca"|
791|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rex energy co"|"Oil Company"
792|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rger technology"|
793|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rhdk oil & gas, llc"|
794|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rhodia"|"Chemical Company"
795|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rice energy"|"Oil Company"
796|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ring energy"|
797|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rio petroleum"|
798|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rising start"|"NULL"
799|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"river bend"|
800|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rki exploration & production"|"Oil Company"
801|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rmd"|
802|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"roberson oil"|
803|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"roca chemicals"|
804|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rocanda enterprises"|
805|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rock oil"|
806|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rockpile energy services"|"OilField Services"
807|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rockwater energy solutions"|"Water Management"
808|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"roff operating"|
809|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rosetta resources"|"Oil Company"
810|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rosewood resources inc-vernal"|
811|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rosk pile energy"|
812|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"roywell service"|"NULL"
813|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rrs"|
814|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rsp permian"|"Oil Company"
815|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"rss"|
816|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sabalo energy"|
817|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sabine oil & gas"|"Oil Company"
818|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sabre energy service"|"OilField Services"
819|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sachem americas"|
820|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"saga petroleum"|"Oil Company"
821|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sagar enterprise"|"NULL"
822|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"saint-gobain proppants"|"Proppant"
823|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"samson exploration"|"Oil Company"
824|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sandpro"|
825|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sandridge energy"|"NULL"
826|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sanjel"|"Pressure Pumping"
